id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
1,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-27T10:00:00Z,PM2.5,19,44,28,NA
2,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-27T10:00:00Z,PM10,31,81,56,NA
3,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-27T10:00:00Z,NO2,6,28,14,NA
4,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-27T10:00:00Z,NH3,2,5,3,NA
5,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-27T10:00:00Z,SO2,6,13,10,NA
6,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-27T10:00:00Z,CO,8,52,32,NA
7,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-27T10:00:00Z,OZONE,27,56,50,NA
8,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-27T10:00:00Z,PM2.5,11,53,29,NA
9,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-27T10:00:00Z,PM10,16,88,42,NA
10,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-27T10:00:00Z,NO2,11,81,23,NA
11,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-27T10:00:00Z,NH3,2,5,3,NA
12,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-27T10:00:00Z,SO2,1,13,8,NA
13,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-27T10:00:00Z,CO,29,117,54,NA
14,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-27T10:00:00Z,OZONE,32,74,57,NA
15,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-27T10:00:00Z,PM2.5,12,29,22,NA
16,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-27T10:00:00Z,PM10,38,77,64,NA
17,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-27T10:00:00Z,NO2,11,56,31,NA
18,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-27T10:00:00Z,NH3,1,2,1,NA
19,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-27T10:00:00Z,SO2,2,4,3,NA
20,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-27T10:00:00Z,CO,7,29,23,NA
21,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-27T10:00:00Z,OZONE,11,20,16,NA
22,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-27T10:00:00Z,PM2.5,15,63,31,NA
23,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-27T10:00:00Z,PM10,23,85,55,NA
24,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-27T10:00:00Z,NO2,9,10,9,NA
25,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-27T10:00:00Z,NH3,2,2,2,NA
26,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-27T10:00:00Z,SO2,11,24,13,NA
27,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-27T10:00:00Z,CO,8,82,37,NA
28,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-27T10:00:00Z,OZONE,14,14,14,NA
29,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-27T10:00:00Z,PM2.5,25,84,55,NA
30,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-27T10:00:00Z,PM10,44,171,109,NA
31,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-27T10:00:00Z,NO2,20,72,52,NA
32,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-27T10:00:00Z,NH3,2,5,2,NA
33,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-27T10:00:00Z,SO2,10,33,23,NA
34,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-27T10:00:00Z,CO,9,46,31,NA
35,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-27T10:00:00Z,OZONE,3,25,13,NA
36,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-27T10:00:00Z,PM2.5,10,304,94,NA
37,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-27T10:00:00Z,NO2,29,59,45,NA
38,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-27T10:00:00Z,SO2,15,19,18,NA
39,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-27T10:00:00Z,CO,49,94,76,NA
40,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-27T10:00:00Z,OZONE,27,47,38,NA
41,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate,Muzaffarpur - BSPCB",2018-06-27T10:00:00Z,PM2.5,16,76,51,NA
42,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate,Muzaffarpur - BSPCB",2018-06-27T10:00:00Z,NO2,50,77,61,NA
43,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate,Muzaffarpur - BSPCB",2018-06-27T10:00:00Z,SO2,64,118,99,NA
44,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate,Muzaffarpur - BSPCB",2018-06-27T10:00:00Z,CO,20,43,31,NA
