id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
1,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-28T01:00:00Z,PM2.5,17,44,28,NA
2,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-28T01:00:00Z,PM10,24,74,52,NA
3,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-28T01:00:00Z,NO2,4,28,13,NA
4,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-28T01:00:00Z,NH3,2,5,3,NA
5,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-28T01:00:00Z,SO2,6,13,9,NA
6,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-28T01:00:00Z,CO,12,52,27,NA
7,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-28T01:00:00Z,OZONE,27,66,52,NA
8,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-28T01:00:00Z,PM2.5,11,53,26,NA
9,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-28T01:00:00Z,PM10,16,88,37,NA
10,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-28T01:00:00Z,NO2,8,81,22,NA
11,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-28T01:00:00Z,NH3,2,5,3,NA
12,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-28T01:00:00Z,SO2,1,13,8,NA
13,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-28T01:00:00Z,CO,17,117,54,NA
14,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-28T01:00:00Z,OZONE,32,74,58,NA
15,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-28T01:00:00Z,PM2.5,7,29,20,NA
16,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-28T01:00:00Z,PM10,22,77,59,NA
17,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-28T01:00:00Z,NO2,13,56,31,NA
18,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-28T01:00:00Z,NH3,1,2,1,NA
19,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-28T01:00:00Z,SO2,2,6,3,NA
20,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-28T01:00:00Z,CO,7,29,16,NA
21,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-28T01:00:00Z,OZONE,11,23,17,NA
22,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-28T01:00:00Z,PM2.5,15,70,34,NA
23,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-28T01:00:00Z,PM10,23,85,52,NA
24,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-28T01:00:00Z,NO2,9,10,9,NA
25,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-28T01:00:00Z,NH3,2,2,2,NA
26,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-28T01:00:00Z,SO2,11,24,14,NA
27,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-28T01:00:00Z,CO,8,82,41,NA
28,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-28T01:00:00Z,OZONE,14,14,14,NA
29,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-28T01:00:00Z,PM2.5,25,84,57,NA
30,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-28T01:00:00Z,PM10,44,158,103,NA
31,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-28T01:00:00Z,NO2,20,72,51,NA
32,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-28T01:00:00Z,NH3,2,5,3,NA
33,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-28T01:00:00Z,SO2,10,33,23,NA
34,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-28T01:00:00Z,CO,9,46,32,NA
35,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-28T01:00:00Z,OZONE,3,25,9,NA
36,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-28T01:00:00Z,PM2.5,10,304,89,NA
37,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-28T01:00:00Z,NO2,29,59,43,NA
38,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-28T01:00:00Z,SO2,15,19,18,NA
39,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-28T01:00:00Z,CO,47,94,72,NA
40,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-28T01:00:00Z,OZONE,30,47,36,NA
