id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
16,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-28T03:00:00Z,PM10,22,77,56,NA
17,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-28T03:00:00Z,NO2,14,56,32,NA
18,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-28T03:00:00Z,NH3,1,2,1,NA
19,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-28T03:00:00Z,SO2,2,7,3,NA
20,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-28T03:00:00Z,CO,7,29,14,NA
21,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-28T03:00:00Z,OZONE,11,23,17,NA
22,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-28T03:00:00Z,PM2.5,8,70,35,NA
23,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-28T03:00:00Z,PM10,12,85,51,NA
24,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-28T03:00:00Z,NO2,9,10,10,NA
25,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-28T03:00:00Z,NH3,2,2,2,NA
26,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-28T03:00:00Z,SO2,11,24,14,NA
27,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-28T03:00:00Z,CO,8,82,39,NA
28,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-28T03:00:00Z,OZONE,13,14,14,NA
29,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-28T03:00:00Z,PM2.5,26,84,54,NA
30,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-28T03:00:00Z,PM10,42,140,93,NA
31,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-28T03:00:00Z,NO2,21,72,50,NA
32,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-28T03:00:00Z,NH3,2,5,2,NA
33,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-28T03:00:00Z,SO2,16,33,22,NA
34,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-28T03:00:00Z,CO,2,46,28,NA
35,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-28T03:00:00Z,OZONE,3,33,12,NA
36,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-28T03:00:00Z,PM2.5,10,304,86,NA
37,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-28T03:00:00Z,NO2,27,59,42,NA
38,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-28T03:00:00Z,SO2,15,19,18,NA
39,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-28T03:00:00Z,CO,47,94,66,NA
40,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-28T03:00:00Z,OZONE,30,47,37,NA
41,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate,Muzaffarpur - BSPCB",2018-06-28T03:00:00Z,PM2.5,16,74,41,NA
42,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate,Muzaffarpur - BSPCB",2018-06-28T03:00:00Z,NO2,50,77,60,NA
43,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate,Muzaffarpur - BSPCB",2018-06-28T03:00:00Z,SO2,64,118,102,NA
44,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate,Muzaffarpur - BSPCB",2018-06-28T03:00:00Z,CO,20,43,28,NA
45,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate,Muzaffarpur - BSPCB",2018-06-28T03:00:00Z,OZONE,58,130,79,NA
46,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2018-06-28T03:00:00Z,PM2.5,18,208,84,NA
47,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2018-06-28T03:00:00Z,NO2,2,164,84,NA
48,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2018-06-28T03:00:00Z,SO2,30,106,48,NA
49,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2018-06-28T03:00:00Z,CO,1,89,40,NA
50,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2018-06-28T03:00:00Z,OZONE,31,122,43,NA
51,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2018-06-28T03:00:00Z,PM2.5,4,75,32,NA
52,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2018-06-28T03:00:00Z,PM10,13,105,48,NA
53,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2018-06-28T03:00:00Z,NO2,14,31,22,NA
54,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2018-06-28T03:00:00Z,NH3,8,13,10,NA
55,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2018-06-28T03:00:00Z,SO2,2,34,12,NA
56,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2018-06-28T03:00:00Z,CO,20,40,29,NA
57,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2018-06-28T03:00:00Z,OZONE,19,108,42,NA
58,India,Delhi,Delhi,"Aya Nagar, New Delhi - IMD",2018-06-28T03:00:00Z,PM2.5,2,173,80,NA
59,India,Delhi,Delhi,"Aya Nagar, New Delhi - IMD",2018-06-28T03:00:00Z,PM10,2,135,70,NA
60,India,Delhi,Delhi,"Aya Nagar, New Delhi - IMD",2018-06-28T03:00:00Z,NO2,32,60,38,NA
61,India,Delhi,Delhi,"Aya Nagar, New Delhi - IMD",2018-06-28T03:00:00Z,CO,26,134,124,NA
62,India,Delhi,Delhi,"Aya Nagar, New Delhi - IMD",2018-06-28T03:00:00Z,OZONE,33,74,42,NA
63,India,Delhi,Delhi,"CRRI Mathura Road, New Delhi - IMD",2018-06-28T03:00:00Z,PM2.5,2,396,62,NA
64,India,Delhi,Delhi,"CRRI Mathura Road, New Delhi - IMD",2018-06-28T03:00:00Z,PM10,9,103,59,NA
65,India,Delhi,Delhi,"CRRI Mathura Road, New Delhi - IMD",2018-06-28T03:00:00Z,NO2,29,34,32,NA
66,India,Delhi,Delhi,"CRRI Mathura Road, New Delhi - IMD",2018-06-28T03:00:00Z,CO,4,93,51,NA
67,India,Delhi,Delhi,"CRRI Mathura Road, New Delhi - IMD",2018-06-28T03:00:00Z,OZONE,31,59,36,NA
68,India,Delhi,Delhi,"DTU, New Delhi - CPCB",2018-06-28T03:00:00Z,PM2.5,17,195,78,NA
69,India,Delhi,Delhi,"DTU, New Delhi - CPCB",2018-06-28T03:00:00Z,PM10,28,178,92,NA
70,India,Delhi,Delhi,"DTU, New Delhi - CPCB",2018-06-28T03:00:00Z,NO2,32,38,34,NA
71,India,Delhi,Delhi,"DTU, New Delhi - CPCB",2018-06-28T03:00:00Z,NH3,1,3,1,NA
72,India,Delhi,Delhi,"DTU, New Delhi - CPCB",2018-06-28T03:00:00Z,CO,18,35,21,NA
73,India,Delhi,Delhi,"DTU, New Delhi - CPCB",2018-06-28T03:00:00Z,OZONE,5,39,25,NA
74,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2018-06-28T03:00:00Z,PM2.5,12,50,21,NA
75,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2018-06-28T03:00:00Z,PM10,1,44,14,NA
76,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2018-06-28T03:00:00Z,NO2,13,53,29,NA
77,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2018-06-28T03:00:00Z,NH3,6,14,9,NA
78,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2018-06-28T03:00:00Z,SO2,6,31,17,NA
79,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2018-06-28T03:00:00Z,CO,28,58,42,NA
80,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2018-06-28T03:00:00Z,OZONE,23,150,61,NA
81,India,Delhi,Delhi,"IGI Airport (T3), New Delhi - IMD",2018-06-28T03:00:00Z,PM2.5,3,122,46,NA
82,India,Delhi,Delhi,"IGI Airport (T3), New Delhi - IMD",2018-06-28T03:00:00Z,PM10,1,156,79,NA
83,India,Delhi,Delhi,"IGI Airport (T3), New Delhi - IMD",2018-06-28T03:00:00Z,NO2,18,20,19,NA
84,India,Delhi,Delhi,"IGI Airport (T3), New Delhi - IMD",2018-06-28T03:00:00Z,CO,36,91,73,NA
85,India,Delhi,Delhi,"IGI Airport (T3), New Delhi - IMD",2018-06-28T03:00:00Z,OZONE,19,69,27,NA
86,India,Delhi,Delhi,"IHBAS, Dilshad Garden,New Delhi - CPCB",2018-06-28T03:00:00Z,PM2.5,47,234,117,NA
87,India,Delhi,Delhi,"IHBAS, Dilshad Garden,New Delhi - CPCB",2018-06-28T03:00:00Z,NO2,25,49,35,NA
88,India,Delhi,Delhi,"IHBAS, Dilshad Garden,New Delhi - CPCB",2018-06-28T03:00:00Z,NH3,8,22,12,NA
89,India,Delhi,Delhi,"IHBAS, Dilshad Garden,New Delhi - CPCB",2018-06-28T03:00:00Z,SO2,1,22,15,NA
90,India,Delhi,Delhi,"IHBAS, Dilshad Garden,New Delhi - CPCB",2018-06-28T03:00:00Z,CO,12,102,56,NA
91,India,Delhi,Delhi,"ITO, New Delhi - CPCB",2018-06-28T03:00:00Z,PM2.5,28,500,238,NA
92,India,Delhi,Delhi,"ITO, New Delhi - CPCB",2018-06-28T03:00:00Z,PM10,19,457,166,NA
93,India,Delhi,Delhi,"ITO, New Delhi - CPCB",2018-06-28T03:00:00Z,NO2,45,132,87,NA
94,India,Delhi,Delhi,"ITO, New Delhi - CPCB",2018-06-28T03:00:00Z,NH3,11,56,28,NA
95,India,Delhi,Delhi,"ITO, New Delhi - CPCB",2018-06-28T03:00:00Z,SO2,2,9,6,NA
96,India,Delhi,Delhi,"ITO, New Delhi - CPCB",2018-06-28T03:00:00Z,CO,18,99,61,NA
97,India,Delhi,Delhi,"ITO, New Delhi - CPCB",2018-06-28T03:00:00Z,OZONE,14,32,22,NA
98,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2018-06-28T03:00:00Z,PM2.5,15,217,51,NA
99,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2018-06-28T03:00:00Z,PM10,27,148,70,NA
100,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2018-06-28T03:00:00Z,NO2,41,66,52,NA
101,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2018-06-28T03:00:00Z,NH3,13,19,15,NA
102,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2018-06-28T03:00:00Z,SO2,12,51,22,NA
103,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2018-06-28T03:00:00Z,CO,30,101,78,NA
104,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2018-06-28T03:00:00Z,OZONE,11,65,30,NA
105,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-06-28T03:00:00Z,PM2.5,3,58,26,NA
106,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-06-28T03:00:00Z,PM10,12,105,38,NA
107,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-06-28T03:00:00Z,NO2,24,63,41,NA
108,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-06-28T03:00:00Z,NH3,10,19,13,NA
109,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-06-28T03:00:00Z,SO2,2,8,6,NA
110,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-06-28T03:00:00Z,CO,30,90,37,NA
111,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-06-28T03:00:00Z,OZONE,22,92,45,NA
112,India,Delhi,Delhi,"Lodhi Road, New Delhi - IMD",2018-06-28T03:00:00Z,PM2.5,5,114,52,NA
113,India,Delhi,Delhi,"Lodhi Road, New Delhi - IMD",2018-06-28T03:00:00Z,PM10,6,126,68,NA
114,India,Delhi,Delhi,"Lodhi Road, New Delhi - IMD",2018-06-28T03:00:00Z,NO2,22,26,23,NA
115,India,Delhi,Delhi,"Lodhi Road, New Delhi - IMD",2018-06-28T03:00:00Z,CO,41,71,53,NA
116,India,Delhi,Delhi,"Lodhi Road, New Delhi - IMD",2018-06-28T03:00:00Z,OZONE,7,63,26,NA
117,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2018-06-28T03:00:00Z,PM2.5,NA,NA,NA,NA
118,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2018-06-28T03:00:00Z,PM10,NA,NA,NA,NA
119,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2018-06-28T03:00:00Z,NO2,NA,NA,NA,NA
120,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2018-06-28T03:00:00Z,NH3,NA,NA,NA,NA
121,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2018-06-28T03:00:00Z,SO2,NA,NA,NA,NA
122,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2018-06-28T03:00:00Z,CO,20,51,37,NA
123,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2018-06-28T03:00:00Z,OZONE,13,40,24,NA
124,India,Delhi,Delhi,"Mandir Marg, New Delhi - DPCC",2018-06-28T03:00:00Z,PM2.5,1,82,24,NA
125,India,Delhi,Delhi,"Mandir Marg, New Delhi - DPCC",2018-06-28T03:00:00Z,PM10,3,80,28,NA
126,India,Delhi,Delhi,"Mandir Marg, New Delhi - DPCC",2018-06-28T03:00:00Z,NO2,NA,NA,NA,NA
127,India,Delhi,Delhi,"Mandir Marg, New Delhi - DPCC",2018-06-28T03:00:00Z,NH3,NA,NA,NA,NA
128,India,Delhi,Delhi,"Mandir Marg, New Delhi - DPCC",2018-06-28T03:00:00Z,SO2,13,19,15,NA
129,India,Delhi,Delhi,"Mandir Marg, New Delhi - DPCC",2018-06-28T03:00:00Z,CO,20,52,31,NA
130,India,Delhi,Delhi,"Mandir Marg, New Delhi - DPCC",2018-06-28T03:00:00Z,OZONE,1,22,9,NA
131,India,Delhi,Delhi,"NSIT Dwarka, New Delhi - CPCB",2018-06-28T03:00:00Z,PM2.5,46,245,93,NA
132,India,Delhi,Delhi,"NSIT Dwarka, New Delhi - CPCB",2018-06-28T03:00:00Z,NO2,18,24,21,NA
133,India,Delhi,Delhi,"NSIT Dwarka, New Delhi - CPCB",2018-06-28T03:00:00Z,SO2,3,12,5,NA
134,India,Delhi,Delhi,"NSIT Dwarka, New Delhi - CPCB",2018-06-28T03:00:00Z,CO,8,15,13,NA
135,India,Delhi,Delhi,"NSIT Dwarka, New Delhi - CPCB",2018-06-28T03:00:00Z,OZONE,25,139,53,NA
136,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",2018-06-28T03:00:00Z,PM2.5,1,40,12,NA
137,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",2018-06-28T03:00:00Z,PM10,3,89,21,NA
138,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",2018-06-28T03:00:00Z,NO2,14,61,30,NA
139,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",2018-06-28T03:00:00Z,NH3,7,18,10,NA
140,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",2018-06-28T03:00:00Z,SO2,2,15,8,NA
141,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",2018-06-28T03:00:00Z,CO,54,70,63,NA
142,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",2018-06-28T03:00:00Z,OZONE,18,99,79,NA
143,India,Delhi,Delhi,"Narela, Delhi - DPCC",2018-06-28T03:00:00Z,PM2.5,NA,NA,NA,NA
144,India,Delhi,Delhi,"Narela, Delhi - DPCC",2018-06-28T03:00:00Z,PM10,NA,NA,NA,NA
145,India,Delhi,Delhi,"Narela, Delhi - DPCC",2018-06-28T03:00:00Z,NO2,NA,NA,NA,NA
146,India,Delhi,Delhi,"Narela, Delhi - DPCC",2018-06-28T03:00:00Z,NH3,NA,NA,NA,NA
147,India,Delhi,Delhi,"Narela, Delhi - DPCC",2018-06-28T03:00:00Z,SO2,NA,NA,NA,NA
148,India,Delhi,Delhi,"Narela, Delhi - DPCC",2018-06-28T03:00:00Z,CO,NA,NA,NA,NA
149,India,Delhi,Delhi,"Narela, Delhi - DPCC",2018-06-28T03:00:00Z,OZONE,NA,NA,NA,NA
150,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2018-06-28T03:00:00Z,PM2.5,NA,NA,NA,NA
151,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2018-06-28T03:00:00Z,PM10,NA,NA,NA,NA
152,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2018-06-28T03:00:00Z,NO2,NA,NA,NA,NA
153,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2018-06-28T03:00:00Z,NH3,NA,NA,NA,NA
154,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2018-06-28T03:00:00Z,SO2,NA,NA,NA,NA
155,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2018-06-28T03:00:00Z,CO,38,60,48,NA
156,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2018-06-28T03:00:00Z,OZONE,18,56,28,NA
157,India,Delhi,Delhi,"North Campus, DU, New Delhi - IMD",2018-06-28T03:00:00Z,PM2.5,29,211,80,NA
158,India,Delhi,Delhi,"North Campus, DU, New Delhi - IMD",2018-06-28T03:00:00Z,PM10,17,154,115,NA
159,India,Delhi,Delhi,"North Campus, DU, New Delhi - IMD",2018-06-28T03:00:00Z,NO2,18,23,22,NA
160,India,Delhi,Delhi,"North Campus, DU, New Delhi - IMD",2018-06-28T03:00:00Z,OZONE,19,42,23,NA
161,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2018-06-28T03:00:00Z,PM2.5,NA,NA,NA,NA
162,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2018-06-28T03:00:00Z,PM10,NA,NA,NA,NA
163,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2018-06-28T03:00:00Z,NO2,15,60,26,NA
164,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2018-06-28T03:00:00Z,NH3,6,11,8,NA
165,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2018-06-28T03:00:00Z,SO2,8,18,12,NA
166,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2018-06-28T03:00:00Z,CO,48,85,75,NA
167,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2018-06-28T03:00:00Z,OZONE,6,42,15,NA
168,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2018-06-28T03:00:00Z,PM2.5,4,63,23,NA
169,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2018-06-28T03:00:00Z,PM10,19,116,51,NA
170,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2018-06-28T03:00:00Z,NO2,9,36,19,NA
171,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2018-06-28T03:00:00Z,NH3,11,17,12,NA
172,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2018-06-28T03:00:00Z,SO2,2,12,6,NA
173,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2018-06-28T03:00:00Z,CO,20,53,38,NA
174,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2018-06-28T03:00:00Z,OZONE,12,108,44,NA
175,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2018-06-28T03:00:00Z,PM2.5,1,72,24,NA
176,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2018-06-28T03:00:00Z,PM10,1,115,33,NA
177,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2018-06-28T03:00:00Z,NO2,26,91,54,NA
178,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2018-06-28T03:00:00Z,NH3,12,14,13,NA
179,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2018-06-28T03:00:00Z,SO2,1,21,11,NA
180,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2018-06-28T03:00:00Z,CO,18,54,27,NA
181,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2018-06-28T03:00:00Z,OZONE,13,92,42,NA
182,India,Delhi,Delhi,"Pusa, New Delhi - IMD",2018-06-28T03:00:00Z,PM2.5,15,251,103,NA
183,India,Delhi,Delhi,"Pusa, New Delhi - IMD",2018-06-28T03:00:00Z,PM10,12,112,56,NA
184,India,Delhi,Delhi,"Pusa, New Delhi - IMD",2018-06-28T03:00:00Z,NO2,18,20,19,NA
185,India,Delhi,Delhi,"Pusa, New Delhi - IMD",2018-06-28T03:00:00Z,CO,2,6,5,NA
186,India,Delhi,Delhi,"Pusa, New Delhi - IMD",2018-06-28T03:00:00Z,OZONE,13,38,17,NA
187,India,Delhi,Delhi,"R K Puram, New Delhi - DPCC",2018-06-28T03:00:00Z,PM2.5,3,207,39,NA
188,India,Delhi,Delhi,"R K Puram, New Delhi - DPCC",2018-06-28T03:00:00Z,PM10,6,127,44,NA
189,India,Delhi,Delhi,"R K Puram, New Delhi - DPCC",2018-06-28T03:00:00Z,NO2,46,149,85,NA
190,India,Delhi,Delhi,"R K Puram, New Delhi - DPCC",2018-06-28T03:00:00Z,NH3,10,16,12,NA
191,India,Delhi,Delhi,"R K Puram, New Delhi - DPCC",2018-06-28T03:00:00Z,SO2,18,27,22,NA
192,India,Delhi,Delhi,"R K Puram, New Delhi - DPCC",2018-06-28T03:00:00Z,OZONE,9,45,26,NA
193,India,Delhi,Delhi,"Rohini, Delhi - DPCC",2018-06-28T03:00:00Z,PM2.5,26,77,45,NA
194,India,Delhi,Delhi,"Rohini, Delhi - DPCC",2018-06-28T03:00:00Z,PM10,27,112,50,NA
195,India,Delhi,Delhi,"Rohini, Delhi - DPCC",2018-06-28T03:00:00Z,NO2,NA,NA,NA,NA
196,India,Delhi,Delhi,"Rohini, Delhi - DPCC",2018-06-28T03:00:00Z,NH3,NA,NA,NA,NA
197,India,Delhi,Delhi,"Rohini, Delhi - DPCC",2018-06-28T03:00:00Z,SO2,NA,NA,NA,NA
198,India,Delhi,Delhi,"Rohini, Delhi - DPCC",2018-06-28T03:00:00Z,CO,32,47,40,NA
199,India,Delhi,Delhi,"Rohini, Delhi - DPCC",2018-06-28T03:00:00Z,OZONE,15,69,36,NA
200,India,Delhi,Delhi,"Shadipur, New Delhi - CPCB",2018-06-28T03:00:00Z,PM2.5,53,189,92,NA
201,India,Delhi,Delhi,"Shadipur, New Delhi - CPCB",2018-06-28T03:00:00Z,NO2,35,76,53,NA
202,India,Delhi,Delhi,"Shadipur, New Delhi - CPCB",2018-06-28T03:00:00Z,SO2,3,17,8,NA
203,India,Delhi,Delhi,"Shadipur, New Delhi - CPCB",2018-06-28T03:00:00Z,CO,23,100,56,NA
204,India,Delhi,Delhi,"Shadipur, New Delhi - CPCB",2018-06-28T03:00:00Z,OZONE,12,55,21,NA
205,India,Delhi,Delhi,"Sirifort, New Delhi - CPCB",2018-06-28T03:00:00Z,PM2.5,17,196,66,NA
206,India,Delhi,Delhi,"Sirifort, New Delhi - CPCB",2018-06-28T03:00:00Z,PM10,3,148,80,NA
207,India,Delhi,Delhi,"Sirifort, New Delhi - CPCB",2018-06-28T03:00:00Z,NO2,18,50,25,NA
208,India,Delhi,Delhi,"Sirifort, New Delhi - CPCB",2018-06-28T03:00:00Z,NH3,5,11,7,NA
209,India,Delhi,Delhi,"Sirifort, New Delhi - CPCB",2018-06-28T03:00:00Z,CO,13,39,26,NA
210,India,Delhi,Delhi,"Sirifort, New Delhi - CPCB",2018-06-28T03:00:00Z,OZONE,5,101,34,NA
211,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2018-06-28T03:00:00Z,PM2.5,20,70,40,NA
212,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2018-06-28T03:00:00Z,PM10,22,123,83,NA
213,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2018-06-28T03:00:00Z,NO2,NA,NA,NA,NA
214,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2018-06-28T03:00:00Z,NH3,8,14,10,NA
