id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
1,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-29T12:00:00Z,PM2.5,13,72,27,NA
2,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-29T12:00:00Z,PM10,12,86,34,NA
3,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-29T12:00:00Z,NO2,6,82,22,NA
4,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-29T12:00:00Z,NH3,2,4,3,NA
5,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-29T12:00:00Z,SO2,1,12,6,NA
6,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-29T12:00:00Z,CO,13,60,31,NA
7,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2018-06-29T12:00:00Z,OZONE,6,71,29,NA
8,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-29T12:00:00Z,PM2.5,3,60,21,NA
9,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-29T12:00:00Z,PM10,4,75,27,NA
10,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-29T12:00:00Z,NO2,8,70,23,NA
11,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-29T12:00:00Z,NH3,3,4,3,NA
12,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-29T12:00:00Z,SO2,7,13,9,NA
13,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-29T12:00:00Z,CO,19,102,65,NA
14,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2018-06-29T12:00:00Z,OZONE,21,71,41,NA
15,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-29T12:00:00Z,PM2.5,6,30,16,NA
16,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-29T12:00:00Z,PM10,25,46,37,NA
17,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-29T12:00:00Z,NO2,9,62,34,NA
18,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-29T12:00:00Z,NH3,1,2,1,NA
19,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-29T12:00:00Z,SO2,5,8,7,NA
20,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-29T12:00:00Z,CO,7,37,29,NA
21,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",2018-06-29T12:00:00Z,OZONE,10,21,16,NA
22,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-29T12:00:00Z,PM2.5,8,97,42,NA
23,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-29T12:00:00Z,PM10,12,88,46,NA
24,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-29T12:00:00Z,NO2,9,10,10,NA
25,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-29T12:00:00Z,NH3,2,2,2,NA
26,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-29T12:00:00Z,SO2,10,17,15,NA
27,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-29T12:00:00Z,CO,8,116,84,NA
28,India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",2018-06-29T12:00:00Z,OZONE,13,23,17,NA
29,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-29T12:00:00Z,PM2.5,26,76,45,NA
30,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-29T12:00:00Z,PM10,27,106,69,NA
31,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-29T12:00:00Z,NO2,21,69,49,NA
32,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-29T12:00:00Z,NH3,2,4,2,NA
33,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-29T12:00:00Z,SO2,7,89,22,NA
34,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-29T12:00:00Z,CO,2,40,28,NA
35,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2018-06-29T12:00:00Z,OZONE,5,33,10,NA
36,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-29T12:00:00Z,PM2.5,12,142,68,NA
37,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-29T12:00:00Z,NO2,24,44,33,NA
38,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-29T12:00:00Z,SO2,16,20,18,NA
39,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-29T12:00:00Z,CO,54,88,71,NA
40,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2018-06-29T12:00:00Z,OZONE,28,52,42,NA
41,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate,Muzaffarpur - BSPCB",2018-06-29T12:00:00Z,PM2.5,10,51,25,NA
42,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate,Muzaffarpur - BSPCB",2018-06-29T12:00:00Z,NO2,54,83,66,NA
43,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate,Muzaffarpur - BSPCB",2018-06-29T12:00:00Z,SO2,76,117,106,NA
44,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate,Muzaffarpur - BSPCB",2018-06-29T12:00:00Z,CO,21,80,29,NA
45,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate,Muzaffarpur - BSPCB",2018-06-29T12:00:00Z,OZONE,49,164,113,NA
46,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2018-06-29T12:00:00Z,PM2.5,18,89,59,NA
47,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2018-06-29T12:00:00Z,NO2,54,163,95,NA
48,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2018-06-29T12:00:00Z,SO2,29,69,49,NA
49,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2018-06-29T12:00:00Z,CO,9,95,60,NA
50,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2018-06-29T12:00:00Z,OZONE,31,93,48,NA
51,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2018-06-29T12:00:00Z,PM2.5,12,78,44,NA
